Order_ID,Priority_Level,Assigned_Vehicle,Status,Escalated
pqgo127507000,Medium,scooter,Delivered,No
lqwv007052941,Medium,scooter,Delivered,No
vnph503240735,Medium,motorcycle,Pending,No
prng295823704,Medium,motorcycle,Pending,No
dwfv690079630,Medium,motorcycle,Pending,No
lyru568985898,Medium,scooter,Delivered,No
bqvx884899535,Medium,motorcycle,Pending,No
qevc421807792,Medium,motorcycle,Pending,No
hpxs580568310,Medium,motorcycle,Pending,No
wzco035279503,Medium,motorcycle,Pending,No
rtea839111458,Medium,van,Delivered,No
icdt295765247,Medium,motorcycle,Pending,No
itcv624572584,Medium,motorcycle,Pending,No
msen708393574,Medium,motorcycle,Pending,No
oxjf250168313,Medium,motorcycle,Pending,No
jkcn360754650,Medium,motorcycle,Pending,No
hbqo511457195,Medium,motorcycle,Pending,No
mdhw093485858,Medium,scooter,Delivered,No
znnv598492992,Medium,motorcycle,Pending,No
znsp096582722,Medium,motorcycle,Pending,No
xmgw496848107,Medium,motorcycle,Pending,No
gmcf366578344,Medium,scooter,Delivered,No
ygks595056749,Medium,motorcycle,Pending,No
uotl495720982,Medium,motorcycle,Pending,No
bjko998952311,Medium,scooter,Delivered,No
sbyi750475519,Medium,motorcycle,Pending,No
hyil828838066,Medium,scooter,Delivered,No
wswy747294116,Medium,motorcycle,Pending,No
xasj506760939,Medium,motorcycle,Pending,No
ddqw606527110,Medium,motorcycle,Pending,No
wzmc261801815,Medium,scooter,Delivered,No
kpju702812830,Medium,motorcycle,Pending,No
nysx301251561,Medium,van,Delivered,No
tkhh293566557,Medium,motorcycle,Pending,No
tbvq268795996,Medium,scooter,Delivered,No
smik312244015,Medium,van,Delivered,No
czyc428357889,Medium,motorcycle,Pending,No
jkqu285459093,Medium,motorcycle,Pending,No
axmi049563406,Medium,motorcycle,Pending,No
clll475756460,Medium,motorcycle,Pending,No
voou621196245,Medium,motorcycle,Pending,No
towp903610664,Medium,scooter,Delivered,No
ufnl780749569,Medium,scooter,Delivered,No
dyqh713153627,Medium,motorcycle,Pending,No
gjdd725958282,Medium,scooter,Delivered,No
ngdm053835596,Medium,scooter,Delivered,No
cocy025091243,Medium,motorcycle,Pending,No
syhp452515402,Medium,scooter,Delivered,No
xfsh938428910,Medium,scooter,Delivered,No
cqnk686342232,Medium,scooter,Delivered,No
oxrc039858534,Medium,motorcycle,Pending,No
czvt967298010,Medium,scooter,Delivered,No
ulgx924624967,Medium,scooter,Delivered,No
gyqt469755726,Medium,motorcycle,Pending,No
tnfc634446194,Medium,motorcycle,Pending,No
frjb667074824,Medium,motorcycle,Pending,No
aoox931183610,Medium,motorcycle,Pending,No
ijhm774410357,Medium,motorcycle,Pending,No
wgfo970771288,Medium,motorcycle,Pending,No
lnpn188712863,Medium,scooter,Delivered,No
zwlc463956312,Medium,scooter,Delivered,No
tuzz168551565,Medium,motorcycle,Pending,No
yjtn896790517,Medium,scooter,Delivered,No
dnzb344081665,Medium,scooter,Delivered,No
eqyh374704655,Medium,van,Delivered,No
avav264209880,Medium,motorcycle,Pending,No
ngel056363991,Medium,scooter,Delivered,No
xpiw906241305,Medium,motorcycle,Pending,No
gatg824861577,Medium,motorcycle,Pending,No
lmjc946276479,Medium,motorcycle,Pending,No
xvfe036164621,Medium,motorcycle,Pending,No
xtha150042307,Medium,motorcycle,Pending,No
xlqp517413653,Medium,scooter,Delivered,No
nkbq495773032,Medium,motorcycle,Pending,No
jtmv217334849,Medium,motorcycle,Pending,No
biwk345441575,Medium,scooter,Delivered,No
ywrv242905304,Medium,motorcycle,Pending,No
zrbs605744064,Medium,van,Delivered,No
nlkf855898401,Medium,motorcycle,Pending,No
ldza283310467,Medium,scooter,Delivered,No
isgc790610758,Medium,motorcycle,Pending,No
llbu286985918,Medium,scooter,Delivered,No
vecj817416882,Medium,motorcycle,Pending,No
xmjp394265417,Medium,scooter,Delivered,No
vmnb115085239,Medium,motorcycle,Pending,No
qbge185706599,Medium,scooter,Delivered,No
nxgy539601906,Medium,scooter,Delivered,No
mwzq727658381,Medium,scooter,Delivered,No
vlle308983825,Medium,scooter,Delivered,No
rrkz484613720,Medium,scooter,Delivered,No
cktw224885434,Medium,scooter,Delivered,No
kopx028318241,Medium,scooter,Delivered,No
kkmx295285041,Medium,motorcycle,Pending,No
yeet264993102,Medium,motorcycle,Pending,No
hoxg285241758,Medium,van,Delivered,No
tlui730336304,Medium,motorcycle,Pending,No
cffd129550813,Medium,motorcycle,Pending,No
vyui059481567,Medium,scooter,Delivered,No
krxv325628593,Medium,motorcycle,Pending,No
tqgg076500935,Medium,motorcycle,Pending,No
nitv668542316,Medium,scooter,Delivered,No
aobf207499893,Medium,motorcycle,Pending,No
hkvn840249653,Medium,van,Delivered,No
xvde043573110,Medium,motorcycle,Pending,No
vekc149400148,Medium,scooter,Delivered,No
plea386765220,Medium,van,Delivered,No
ibkp764177608,Medium,motorcycle,Pending,No
uvzk619272423,Medium,motorcycle,Pending,No
bbnh306067972,Medium,motorcycle,Pending,No
hign183507756,Medium,scooter,Delivered,No
jefp061219153,Medium,motorcycle,Pending,No
mtgd103478645,Medium,scooter,Delivered,No
jtcg875935035,Medium,motorcycle,Pending,No
rdyg284058632,Medium,scooter,Delivered,No
fhmz406249908,Medium,motorcycle,Pending,No
sjeh491589890,Medium,van,Delivered,No
bcne974830015,Medium,scooter,Delivered,No
kacb875862566,Medium,motorcycle,Pending,No
uajo356455489,Medium,motorcycle,Pending,No
nprw090937315,Medium,motorcycle,Pending,No
iekk773937744,Medium,motorcycle,Pending,No
rcpz359425574,Medium,van,Delivered,No
robn719258920,Medium,van,Delivered,No
iwzb232042860,Medium,motorcycle,Pending,No
jemc937598051,Medium,motorcycle,Pending,No
cviz661223821,Medium,scooter,Delivered,No
cxpf677496657,Medium,van,Delivered,No
tstr508790618,Medium,scooter,Delivered,No
bbnw290034907,Medium,motorcycle,Pending,No
xbac763408997,Medium,motorcycle,Pending,No
mqte744988836,Medium,motorcycle,Pending,No
vyrz964621680,Medium,motorcycle,Pending,No
zylz380463318,Medium,motorcycle,Pending,No
vfco459338483,Medium,motorcycle,Pending,No
fwew767628499,Medium,scooter,Delivered,No
qizt680129689,Medium,motorcycle,Pending,No
tery220344393,Medium,scooter,Delivered,No
evqg617281994,Medium,motorcycle,Pending,No
lbcg020880558,Medium,scooter,Delivered,No
swgx976219048,Medium,motorcycle,Pending,No
tcqz098515441,Medium,motorcycle,Pending,No
pged867431386,Medium,motorcycle,Pending,No
hnzn231657621,Medium,motorcycle,Pending,No
cdjl518362594,Medium,motorcycle,Pending,No
wjwa964712276,Medium,van,Delivered,No
qmpj316851326,Medium,motorcycle,Pending,No
zize289164174,Medium,motorcycle,Pending,No
iyul618627979,Medium,scooter,Delivered,No
jzux014990771,Medium,scooter,Delivered,No
hcic652295863,Medium,van,Delivered,No
okvz245222068,Medium,motorcycle,Pending,No
tndh907124674,Medium,motorcycle,Pending,No
bjdj295418406,Medium,motorcycle,Pending,No
lfey129123203,Medium,scooter,Delivered,No
hjob868155444,Medium,motorcycle,Pending,No
lxgo380753091,Medium,motorcycle,Pending,No
pexv335484561,Medium,motorcycle,Pending,No
hyau812038192,Medium,motorcycle,Pending,No
dzyw887162089,Medium,scooter,Delivered,No
sfcv375103755,Medium,motorcycle,Pending,No
uiqt964971886,Medium,motorcycle,Pending,No
nxyp116556453,Medium,motorcycle,Pending,No
tjrt330734833,Medium,scooter,Delivered,No
axul651459670,Medium,motorcycle,Pending,No
ycfq788059016,Medium,scooter,Delivered,No
qgpe644858997,Medium,scooter,Delivered,No
kwbj812533714,Medium,van,Delivered,No
nytf318997352,Medium,motorcycle,Pending,No
gxnp593863143,Medium,motorcycle,Pending,No
ympj184370327,Medium,scooter,Delivered,No
aiyd042379189,Medium,scooter,Delivered,No
dvme023763870,Medium,motorcycle,Pending,No
ppbn316675016,Medium,motorcycle,Pending,No
gpmy293517069,Medium,van,Delivered,No
eaoa021939612,Medium,motorcycle,Pending,No
dadu226643192,Medium,scooter,Delivered,No
vzrv834575688,Medium,scooter,Delivered,No
msfr103766786,Medium,motorcycle,Pending,No
axuh998484824,Medium,scooter,Delivered,No
nwte449835329,Medium,motorcycle,Pending,No
xrur151040853,Medium,motorcycle,Pending,No
ytmz500220252,Medium,motorcycle,Pending,No
nmot187547070,Medium,motorcycle,Pending,No
ensk209052709,Medium,motorcycle,Pending,No
uwve323839075,Medium,motorcycle,Pending,No
zezu127354475,Medium,scooter,Delivered,No
esuh806081552,Medium,motorcycle,Pending,No
jfce851854253,Medium,motorcycle,Pending,No
eknd071232592,Medium,scooter,Delivered,No
cwzs640499905,Medium,motorcycle,Pending,No
jtln098377692,Medium,scooter,Delivered,No
nssn253956496,Medium,scooter,Delivered,No
pbjx525126211,Medium,scooter,Delivered,No
qufn330450738,Medium,motorcycle,Pending,No
jdtd151538491,Medium,motorcycle,Pending,No
gqlx787463216,Medium,motorcycle,Pending,No
eikj858326906,Medium,van,Delivered,No
msod402978521,Medium,motorcycle,Pending,No
kmly385634913,Medium,motorcycle,Pending,No
mupd387821718,Medium,motorcycle,Pending,No
qhjy397476527,Medium,scooter,Delivered,No
qilg914298612,Medium,motorcycle,Pending,No
vkyx727104648,Medium,motorcycle,Pending,No
yppz656642445,Medium,motorcycle,Pending,No
iqhd058164187,Medium,motorcycle,Pending,No
vbyn252301852,Medium,motorcycle,Pending,No
hitq968018471,Medium,motorcycle,Pending,No
hqzm799236406,Medium,motorcycle,Pending,No
nkzt012140662,Medium,motorcycle,Pending,No
rmap630414462,Medium,motorcycle,Pending,No
cmce976144031,Medium,scooter,Delivered,No
frev431211949,Medium,van,Delivered,No
kxls149521988,Medium,scooter,Delivered,No
gjuj384205946,Medium,motorcycle,Pending,No
qxcg744465937,Medium,scooter,Delivered,No
cepo402896803,Medium,scooter,Delivered,No
xyll776670230,Medium,motorcycle,Pending,No
hcql260081894,Medium,van,Delivered,No
fmnk196115197,Medium,scooter,Delivered,No
xxnn280685141,Medium,motorcycle,Pending,No
xklo178081637,Medium,motorcycle,Pending,No
gmxx575532211,Medium,motorcycle,Pending,No
xzfk003165284,Medium,motorcycle,Pending,No
lrrg909070273,Medium,motorcycle,Pending,No
nafj277327647,Medium,scooter,Delivered,No
jtzn568699099,Medium,motorcycle,Pending,No
wgcx156263874,Medium,motorcycle,Pending,No
qpxc703360593,Medium,motorcycle,Pending,No
sdji385045175,Medium,scooter,Delivered,No
xpnt039725274,Medium,van,Delivered,No
aqlz798812207,Medium,motorcycle,Pending,No
iuew249440381,Medium,motorcycle,Pending,No
zvtx089145220,Medium,motorcycle,Pending,No
fnhq182929974,Medium,scooter,Delivered,No
kopi522268079,Medium,motorcycle,Pending,No
tiia154388991,Medium,van,Delivered,No
wxsk545906396,Medium,motorcycle,Pending,No
syxu117737946,Medium,motorcycle,Pending,No
xxcc073979230,Medium,motorcycle,Pending,No
irup647737120,Medium,van,Delivered,No
gmae739882298,Medium,motorcycle,Pending,No
lvyc563597183,Medium,motorcycle,Pending,No
nyel065180697,Medium,motorcycle,Pending,No
wwkx760647696,Medium,scooter,Delivered,No
xfjm320072794,Medium,motorcycle,Pending,No
rjck880991656,Medium,scooter,Delivered,No
pweg563652055,Medium,motorcycle,Pending,No
kunr508430075,Medium,motorcycle,Pending,No
iele834006162,Medium,motorcycle,Pending,No
vsza325464646,Medium,scooter,Delivered,No
jwbj204965321,Medium,scooter,Delivered,No
igck706570801,Medium,motorcycle,Pending,No
yfkf208175896,Medium,motorcycle,Pending,No
mfld820442762,Medium,motorcycle,Pending,No
qsek837801170,Medium,motorcycle,Pending,No
vbni964723515,Medium,scooter,Delivered,No
yadd774679299,Medium,motorcycle,Pending,No
ysux921015253,Medium,scooter,Delivered,No
zvyb643553199,Medium,motorcycle,Pending,No
sebm526910449,Medium,motorcycle,Pending,No
rhqf724339952,Medium,van,Delivered,No
yivd042292257,Medium,motorcycle,Pending,No
jkoc975578296,Medium,motorcycle,Pending,No
gsnf556846424,Medium,van,Delivered,No
qcmu867402336,Medium,scooter,Delivered,No
exki539915769,Medium,scooter,Delivered,No
qfwj073755803,Medium,motorcycle,Pending,No
bqhw589533847,Medium,motorcycle,Pending,No
tosf187703371,Medium,motorcycle,Pending,No
jywm262393958,Medium,scooter,Delivered,No
ulqg869020219,Medium,scooter,Delivered,No
zhsc884103096,Medium,scooter,Delivered,No
ceaa227006392,Medium,motorcycle,Pending,No
dxzc915292531,Medium,scooter,Delivered,No
kemf361834245,Medium,motorcycle,Pending,No
vcwr204536351,Medium,scooter,Delivered,No
ibgp035975985,Medium,scooter,Delivered,No
ekhx720599019,Medium,motorcycle,Pending,No
nzni609902615,Medium,scooter,Delivered,No
mfpm732683067,Medium,scooter,Delivered,No
xxmp180824629,Medium,motorcycle,Pending,No
jawt666746343,Medium,van,Delivered,No
qlon978665551,Medium,motorcycle,Pending,No
gisq473879702,Medium,scooter,Delivered,No
bven237745976,Medium,van,Delivered,No
xdlm186995376,Medium,scooter,Delivered,No
wusf614490852,Medium,motorcycle,Pending,No
pqig341451446,Medium,scooter,Delivered,No
ggbk831576727,Medium,motorcycle,Pending,No
jest041641027,Medium,motorcycle,Pending,No
nfqi542351734,Medium,van,Delivered,No
laso176743840,Medium,motorcycle,Pending,No
ybsg450108361,Medium,scooter,Delivered,No
ttyo041874997,Medium,motorcycle,Pending,No
gdkl127779011,Medium,van,Delivered,No
slor583795727,Medium,scooter,Delivered,No
qugl378159473,Medium,motorcycle,Pending,No
qduu466421041,Medium,scooter,Delivered,No
smcc122706439,Medium,van,Delivered,No
oaui462238383,Medium,motorcycle,Pending,No
rueb261635910,Medium,motorcycle,Pending,No
ipbd211730884,Medium,scooter,Delivered,No
qnjs266367062,Medium,van,Delivered,No
hfqa651871174,Medium,van,Delivered,No
ytqx448950766,Medium,scooter,Delivered,No
ykhy689597706,Medium,scooter,Delivered,No
uirr726873922,Medium,motorcycle,Pending,No
erny807973617,Medium,motorcycle,Pending,No
abua387573648,Medium,scooter,Delivered,No
fcty968305551,Medium,motorcycle,Pending,No
rabe204239222,Medium,motorcycle,Pending,No
hdlb827431739,Medium,scooter,Delivered,No
lemt940551692,Medium,motorcycle,Pending,No
sehu500655261,Medium,motorcycle,Pending,No
tcgf353125975,Medium,motorcycle,Pending,No
shkb332217067,Medium,motorcycle,Pending,No
ayst529333268,Medium,motorcycle,Pending,No
evuj948451699,Medium,scooter,Delivered,No
dtzc944245156,Medium,motorcycle,Pending,No
mbqe263281110,Medium,scooter,Delivered,No
amcw178211810,Medium,motorcycle,Pending,No
nuqc964278271,Medium,motorcycle,Pending,No
eind559413322,Medium,scooter,Delivered,No
bptr580449169,Medium,motorcycle,Pending,No
emrj748506248,Medium,scooter,Delivered,No
mvjh491897336,Medium,scooter,Delivered,No
uksu203670574,Medium,scooter,Delivered,No
tsuf998231143,Medium,motorcycle,Pending,No
jvns061053242,Medium,motorcycle,Pending,No
wmwj864675751,Medium,motorcycle,Pending,No
mzls270378769,Medium,motorcycle,Pending,No
uihf828256819,Medium,van,Delivered,No
qkls264547419,Medium,scooter,Delivered,No
pjmx346555895,Medium,motorcycle,Pending,No
hfju460007052,Medium,motorcycle,Pending,No
eulw517227395,Medium,motorcycle,Pending,No
wyod119971106,Medium,motorcycle,Pending,No
nhua972764546,Medium,motorcycle,Pending,No
pkca014312476,Medium,motorcycle,Pending,No
kbym606164377,Medium,motorcycle,Pending,No
kldf122455621,Medium,motorcycle,Pending,No
llty604387693,Medium,van,Delivered,No
snfe344300335,Medium,motorcycle,Pending,No
ycjn075450519,Medium,motorcycle,Pending,No
osue592553014,Medium,scooter,Delivered,No
dpfs808700728,Medium,scooter,Delivered,No
nvqc161722555,Medium,scooter,Delivered,No
vfyr561170555,Medium,motorcycle,Pending,No
cvck302726321,Medium,scooter,Delivered,No
pfzu434054104,Medium,motorcycle,Pending,No
zuqw181122797,Medium,motorcycle,Pending,No
rgyi549773271,Medium,motorcycle,Pending,No
nqsa478307751,Medium,motorcycle,Pending,No
mzpr770008449,Medium,motorcycle,Pending,No
vhql451773487,Medium,scooter,Delivered,No
nzdc390824138,Medium,motorcycle,Pending,No
wgpj747295334,Medium,motorcycle,Pending,No
yzoc791147004,Medium,motorcycle,Pending,No
olft151202824,Medium,scooter,Delivered,No
lbuy522622344,Medium,motorcycle,Pending,No
uixc131196706,Medium,scooter,Delivered,No
ucvf576019489,Medium,motorcycle,Pending,No
dkzy524385771,Medium,motorcycle,Pending,No
grvf180770586,Medium,van,Delivered,No
kcqp593681285,Medium,van,Delivered,No
ohnd595199154,Medium,scooter,Delivered,No
nbfz205396606,Medium,scooter,Delivered,No
fsqv270856251,Medium,motorcycle,Pending,No
hosy905821251,Medium,scooter,Delivered,No
mpnd544234105,Medium,motorcycle,Pending,No
guyn693731957,Medium,scooter,Delivered,No
ansk358183602,Medium,motorcycle,Pending,No
yruv229589795,Medium,motorcycle,Pending,No
aqnd739510305,Medium,scooter,Delivered,No
ihrt874307940,Medium,motorcycle,Pending,No
hysu664007459,Medium,van,Delivered,No
boop741938910,Medium,motorcycle,Pending,No
yark798972264,Medium,scooter,Delivered,No
xkhl932571242,Medium,motorcycle,Pending,No
lmsy719251325,Medium,motorcycle,Pending,No
xmkk993336306,Medium,motorcycle,Pending,No
aylt161182692,Medium,motorcycle,Pending,No
wtqq681845469,Medium,scooter,Delivered,No
ywjh827264091,Medium,motorcycle,Pending,No
zmft199868076,Medium,scooter,Delivered,No
hwgu603589325,Medium,motorcycle,Pending,No
hogt052094706,Medium,scooter,Delivered,No
fvht193069859,Medium,motorcycle,Pending,No
bcab813328125,Medium,van,Delivered,No
cusk999967786,Medium,motorcycle,Pending,No
twtz177853143,Medium,scooter,Delivered,No
ueoy162614767,Medium,motorcycle,Pending,No
gtax501609289,Medium,motorcycle,Pending,No
qrsq475495642,Medium,motorcycle,Pending,No
cwlw584012308,Medium,motorcycle,Pending,No
mwdt741482236,Medium,motorcycle,Pending,No
qsdb771033863,Medium,motorcycle,Pending,No
hbbr543942525,Medium,scooter,Delivered,No
pwxi612453569,Medium,scooter,Delivered,No
zauw382178484,Medium,scooter,Delivered,No
hiiv844737686,Medium,motorcycle,Pending,No
vxxz687673187,Medium,van,Delivered,No
xmpj102984460,Medium,van,Delivered,No
jaoe110317806,Medium,scooter,Delivered,No
srol421258654,Medium,scooter,Delivered,No
tcbw879247896,Medium,scooter,Delivered,No
ajzu024590448,Medium,motorcycle,Pending,No
tlkn726268939,Medium,motorcycle,Pending,No
cxpw276229568,Medium,scooter,Delivered,No
sszb971873814,Medium,motorcycle,Pending,No
fhgw720284502,Medium,motorcycle,Pending,No
rned192501751,Medium,motorcycle,Pending,No
ivia543757196,Medium,van,Delivered,No
xslg238289359,Medium,scooter,Delivered,No
wcaa078378640,Medium,motorcycle,Pending,No
zbma339148639,Medium,scooter,Delivered,No
hrmf819638719,Medium,van,Delivered,No
hucc585153146,Medium,motorcycle,Pending,No
fgam141405870,Medium,motorcycle,Pending,No
ecka530566768,Medium,motorcycle,Pending,No
wdnd727834939,Medium,motorcycle,Pending,No
scnw788830196,Medium,van,Delivered,No
plck209616975,Medium,motorcycle,Pending,No
smem412470825,Medium,motorcycle,Pending,No
cbfr686652138,Medium,motorcycle,Pending,No
qked527761771,Medium,motorcycle,Pending,No
ywrv607988881,Medium,motorcycle,Pending,No
flmh329097768,Medium,motorcycle,Pending,No
lcax128007909,Medium,motorcycle,Pending,No
fgrx419178955,Medium,motorcycle,Pending,No
sgki153288960,Medium,scooter,Delivered,No
obau062868217,Medium,scooter,Delivered,No
xhcr723700560,Medium,scooter,Delivered,No
kaiw842074873,Medium,motorcycle,Pending,No
soec154484692,Medium,motorcycle,Pending,No
yzuu168107157,Medium,scooter,Delivered,No
mbcn422940356,Medium,scooter,Delivered,No
uotn824638637,Medium,motorcycle,Pending,No
wmtp600179988,Medium,motorcycle,Pending,No
xcyt446278433,Medium,motorcycle,Pending,No
awza570274581,Medium,scooter,Delivered,No
vjeb697746067,Medium,scooter,Delivered,No
jhyy284953192,Medium,scooter,Delivered,No
ghxe966250376,Medium,motorcycle,Pending,No
bcow947875970,Medium,motorcycle,Pending,No
hxnh732797584,Medium,motorcycle,Pending,No
rarr769604215,Medium,van,Delivered,No
cvfj956061021,Medium,scooter,Delivered,No
gkzk758889486,Medium,motorcycle,Pending,No
qnmb145842208,Medium,motorcycle,Pending,No
zzuy527801923,Medium,scooter,Delivered,No
mqwn550616408,Medium,motorcycle,Pending,No
retb462162326,Medium,motorcycle,Pending,No
tvpm153369523,Medium,motorcycle,Pending,No
